Run time, Error, Target angle
50267, -2.75625, -7.467247
50384, -6.250781, -15.11978
50503, -4.872656, -20.92219
50624, 0.4429688, -20.18013
50746, 4.626562, -14.45574
50874, 3.54375, -10.23296
50996, -3.396094, -14.57918
51120, -7.579687, -23.84835
51240, -5.167969, -29.96581
51364, 2.75625, -26.35528
51498, 5.020312, -20.23417
51622, 1.722656, -18.2861
51751, -3.100781, -22.19005
51878, -4.725, -27.93155
52006, -2.903906, -31.35345
52131, 1.476563, -29.41309
52256, 3.002344, -25.74331
52384, 2.559375, -22.68453
52510, -1.771875, -24.97198
52635, -3.494531, -29.23985
52760, -3.15, -33.01128
52886, 1.132031, -31.4937
53014, 3.494531, -27.20335
53143, 3.445313, -23.06517
53278, -0.6398437, -23.97565
53404, -2.559375, -27.12702
53531, -2.264062, -29.83763
53658, 0.6890625, -28.90179
53786, 2.805469, -25.45039
53923, 3.346875, -21.41081
54049, 1.082813, -20.19394
54181, -0.7382813, -21.15013
54308, -0.1476563, -21.30971
54436, 0.6890625, -20.45103
54564, 1.624219, -18.46571
54696, 2.657813, -15.23707
54830, 2.707031, -11.9847
54959, 1.279687, -10.50095
55081, -0.6398437, -11.34579
55201, -0.9351563, -12.48419
55326, 0.2460938, -12.14542
55446, 1.821094, -9.895861
55568, 3.396094, -5.755517
55692, 3.445313, -1.615399
55808, 1.279687, -0.1667585
55927, 0.4429688, 0.3260942
56046, 0.3445313, 0.7332778
56166, 1.673438, 2.793348
56283, 2.953125, 6.391178
56398, 1.082813, 7.617998
56522, -0.8367188, 6.536238
56641, 0.39375, 7.051987
56766, 1.624219, 9.049911
56890, 3.051562, 12.76882
57015, 3.642188, 17.16507
57136, 0.39375, 17.5132
57263, -2.953125, 13.83812
57391, -1.624219, 11.93024
57516, 1.279687, 13.57753
57645, 3.051562, 17.31059
57773, 4.085156, 22.25526
57899, 2.608594, 25.33338
58023, -0.7875, 24.25655
58150, -3.888281, 19.46795
58280, -2.953125, 15.95122
58403, 3.346875, 20.20781
58531, 5.414063, 26.79544
58659, 2.805469, 30.07205
58789, -1.230469, 28.44291
58913, -2.165625, 25.79953
59039, -1.722656, 23.74623
59165, 0.7382813, 24.72416
59291, 2.214844, 27.443
59417, 2.510156, 30.46984
59547, 1.082813, 31.71833
59676, 0.1476563, 31.85869
59804, -1.624219, 29.84231
59927, -1.575, 27.95009
60054, -1.082813, 26.66896
60186, 0.8367188, 27.74214
60310, 1.230469, 29.23779
60434, 1.033594, 30.47179
60565, -0.1476563, 30.25174
60693, -1.033594, 28.97608
60824, -1.427344, 27.24707
60948, -1.870313, 24.98507
61080, -1.575, 23.10461
61210, -0.6890625, 22.31064
61344, -0.196875, 22.09357
61474, -0.4429688, 21.55425
61600, -1.279687, 19.98669
61724, -1.230469, 18.51007
61850, -0.2460938, 18.2515
61980, -0.39375, 17.77576
62109, 0.590625, 18.52026
62235, -0.590625, 17.76955
62362, -1.821094, 15.53617
62485, -2.903906, 12.00722
62608, -3.445313, 7.849485
62736, -3.15, 4.078979
62864, 2.313281, 7.054919
62986, 3.15, 10.87936
63111, -0.0, 10.76268
63237, -3.199219, 6.797276
63357, -4.675781, 1.121293
63484, -3.297656, -2.78832
63605, -0.8859375, -3.755001
63720, 1.673438, -1.636559
63837, 0.984375, -0.475692
63954, -0.7382813, -1.432424
64074, -3.199219, -5.372051
64194, -4.675781, -11.04694
64312, -1.378125, -12.57483
64436, 1.378125, -10.80819
64554, 1.033594, -9.574426
64674, -0.2460938, -9.919759
64793, -3.740625, -14.55039
64915, -4.675781, -20.20599
65039, -0.8367188, -21.06728
65168, 3.297656, -16.95202
65294, 2.214844, -14.32546
65421, -1.427344, -16.17405
65544, -4.626562, -21.85632
65666, -5.217188, -28.1479
65791, 0.590625, -27.22259
65915, 3.051562, -23.45521
66038, 2.411719, -20.5793
66165, -0.8859375, -21.76476
66299, -3.9375, -26.60492
66421, -4.035937, -31.4588
66550, -0.39375, -31.79798
66675, 2.903906, -28.18229
66802, 2.707031, -24.93342
66929, 0.5414063, -24.36454
67056, -2.3625, -27.31106
67183, -2.3625, -30.15264
67310, -0.7875, -31.03924
67435, 0.6398437, -30.21426
67561, 1.525781, -28.34686
67692, 1.476563, -26.57466
67823, 0.984375, -25.41098
67949, -1.230469, -26.97125
68075, -1.378125, -28.63549
68204, -1.378125, -30.28985
68333, -0.590625, -30.96989
68468, 0.6398437, -30.15744
68598, 1.525781, -28.29182
68723, 1.624219, -26.33702
68859, 0.7382813, -25.48175
68987, -1.279687, -27.09283
69121, -1.624219, -29.05837
69254, -1.575, -30.94757
69389, 0.5414063, -30.22381
69516, 1.427344, -28.47353
69644, 1.427344, -26.75852
69771, 1.427344, -25.04558
69904, -0.984375, -26.31177
70037, -1.821094, -28.5318
70164, -1.771875, -30.65828
70289, -0.04921875, -30.65306
70416, 1.427344, -28.88131
70545, 1.427344, -27.1651
70676, 1.18125, -25.75632
70805, -1.378125, -27.50402
70930, -1.378125, -29.16335
71064, -1.328906, -30.75661
71190, -0.196875, -30.95053
71319, 1.525781, -29.05376
71448, 1.525781, -27.219
