Run time, Error, Target angle
51860, 6.546094, 15.7809
52050, 5.217188, 16.78836
52178, 8.219532, 18.54057
52373, 7.825781, 20.10027
52497, 7.136719, 21.50118
52692, 6.152344, 22.70636
52819, 5.463282, 23.7722
52947, 4.134375, 24.54826
53136, 3.592969, 25.25113
53259, 3.396094, 25.92188
53447, 2.657813, 26.43416
53577, 2.116406, 26.83671
53763, 1.033594, 27.01466
53888, 0.5414063, 27.10287
54081, -0.2953125, 27.02219
54213, -0.8859375, 26.82251
54405, -1.870313, 26.42307
54535, -2.707031, 25.84987
54728, -4.282031, 24.95302
54861, -5.709375, 23.75823
55049, -7.678125, 22.16996
55182, -8.957813, 20.33037
55372, -10.04062, 18.29296
55500, -9.991405, 16.29478
55626, -8.367188, 14.68243
55817, -9.203907, 12.82306
55947, -10.53281, 10.66762
56136, -10.53281, 8.559083
56263, -10.08984, 6.557409
56388, -9.450001, 4.692636
56570, -10.08984, 2.658965
56690, -10.97578, 0.4282138
56880, -10.04062, -1.557722
57005, -10.33594, -3.634761
57195, -9.05625, -5.414084
57320, -8.810156, -7.165033
57509, -8.514843, -8.860017
57630, -8.908594, -10.6564
57814, -7.924219, -12.21608
57936, -8.268749, -13.88145
58123, -6.792188, -15.20249
58249, -9.696095, -17.24788
58439, -7.973438, -18.80332
58569, -7.432032, -20.26768
58763, -6.3, -21.49879
58888, -6.250781, -22.74537
59078, -5.610937, -23.85125
59203, -5.266406, -24.8906
59397, -4.035937, -25.66693
59520, -3.494531, -26.34328
59706, -2.854688, -26.8968
59839, -2.854688, -27.46676
60031, -2.214844, -27.89369
60158, -2.214844, -28.33571
60349, -1.673438, -28.65668
60482, -1.673438, -28.9906
60678, -1.378125, -29.25895
60803, -0.8367188, -29.4055
60999, -0.8859375, -29.58308
61127, -0.8367188, -29.74864
61318, -0.590625, -29.86051
61443, -0.590625, -29.97826
61568, -0.590625, -30.09636
61755, -0.5414063, -30.20339
61878, 0.2460938, -30.1238
62069, 0.196875, -30.08444
62195, 0.196875, -30.04507
62381, 0.196875, -30.0057
62506, 0.196875, -29.96632
