Run time, Error, Target angle
21655, 1.96875, 27.06325
21785, 2.165625, 27.50345
21908, 2.017969, 27.90184
22103, 1.673438, 28.22783
22231, 1.525781, 28.52705
22425, 1.722656, 28.87624
22551, 1.870313, 29.25609
22747, 1.870313, 29.63038
22875, 1.575, 29.93461
23065, 1.476563, 30.22701
23191, 1.575, 30.54553
23384, 0.984375, 30.72793
23514, 1.082813, 30.94722
23706, 0.5414063, 31.04207
23839, 0.6398437, 31.1728
24033, 0.6890625, 31.31193
24158, 0.7382813, 31.46153
24345, 0.8367188, 31.63148
24474, 0.8367188, 31.79897
24667, 0.6398437, 31.92203
24793, -0.1476563, 31.86303
24987, -0.0984375, 31.8434
25120, -0.0984375, 31.82372
25313, -0.04921875, 31.8151
25443, -0.04921875, 31.80533
25638, -0.04921875, 31.79549
25765, -0.04921875, 31.78564
25958, -0.04921875, 31.7758
26091, -0.0984375, 31.75437
26283, -0.0984375, 31.73461
26409, -0.1476563, 31.70325
26598, -0.196875, 31.66255
26731, -0.2460938, 31.6115
26921, -0.2953125, 31.55113
27047, -0.3445313, 31.4803
27178, -0.4429688, 31.38803
27374, -0.4921875, 31.28825
27505, -0.590625, 31.16651
27696, -0.7382813, 31.015
27820, -0.7875, 30.85538
28008, -0.8367188, 30.6867
28140, -0.9351563, 30.49607
28328, -1.033594, 30.28671
28455, -1.18125, 30.04479
28643, -1.328906, 29.77501
28765, -1.476563, 29.47382
28896, -0.4921875, 29.41047
29087, -0.7382813, 29.25803
29218, -0.8367188, 29.08687
29407, -1.082813, 28.8639
29535, -1.230469, 28.61196
29726, -1.033594, 28.40993
29859, -1.18125, 28.16871
30053, -1.427344, 27.87696
30178, -1.427344, 27.59111
30368, -1.673438, 27.25019
30502, -1.771875, 26.892
30698, -1.919531, 26.50433
30828, -1.96875, 26.10856
31019, -2.116406, 25.68149
31154, -2.313281, 25.21174
31341, -2.3625, 24.73769
31469, -2.3625, 24.2651
31663, -2.3625, 23.7926
31796, -2.067187, 23.38964
31991, -2.116406, 22.96555
32117, -2.264062, 22.50722
32309, -2.657813, 21.96559
32442, -2.805469, 21.39865
32640, -2.903906, 20.81525
32767, -2.411719, 20.35099
32964, -2.608594, 19.82519
33095, -2.559375, 19.31486
33291, -2.313281, 18.8583
33420, -1.96875, 18.47748
33611, -1.722656, 18.13962
33741, -2.116406, 17.70235
33935, -1.96875, 17.31169
34068, -2.460938, 16.8021
34264, -2.953125, 16.19879
34397, -3.248437, 15.53791
34591, -2.657813, 15.0206
34721, -2.657813, 14.48985
34916, -2.657813, 13.95832
35044, -2.854688, 13.38015
35241, -3.199219, 12.73162
35371, -3.051562, 12.12612
35567, -3.002344, 11.52705
35697, -2.657813, 11.00805
35883, -1.624219, 10.71037
36010, -1.919531, 10.31712
36198, -1.821094, 9.955045
36320, -2.214844, 9.497172
36506, -1.575, 9.198055
36631, -1.082813, 9.000953
36816, -1.476563, 8.696191
36937, -1.821094, 8.31803
37122, -2.313281, 7.842114
37244, -2.707031, 7.284747
37431, -2.510156, 6.787136
37558, -2.903906, 6.192027
37742, -3.051562, 5.577298
37864, -3.248437, 4.919704
38045, -3.248437, 4.269686
38172, -3.297656, 3.608311
38355, -3.789844, 2.83731
38476, -4.183594, 1.984521
38659, -3.396094, 1.325148
38780, -3.54375, 0.6118626
38964, -2.953125, 0.03635502
39085, -2.608594, -0.4709609
39269, -1.673438, -0.7808223
39393, -1.821094, -1.14917
39580, -2.214844, -1.602406
39697, -2.067187, -2.010589
39882, -1.821094, -2.368214
39998, -2.067187, -2.791155
40185, -2.559375, -3.316041
40306, -2.264062, -3.758206
40489, -2.510156, -4.266206
40611, -2.3625, -4.733349
40799, -2.264062, -5.183433
40919, -2.608594, -5.718444
41103, -3.100781, -6.351902
41222, -3.494531, -7.067279
41406, -3.248437, -7.711239
41524, -3.592969, -8.443043
41711, -3.199219, -9.073278
41833, -2.805469, -9.618754
42018, -2.608594, -10.1347
42140, -2.854688, -10.71468
42324, -2.903906, -11.29712
42452, -3.15, -11.93627
42643, -2.3625, -12.38934
42774, -2.3625, -12.86072
42964, -2.460938, -13.35535
43093, -2.707031, -13.90582
43219, -2.608594, -14.4244
43410, -2.313281, -14.87951
43535, -2.3625, -15.35342
43729, -1.722656, -15.68217
43859, -1.230469, -15.90965
43991, -1.525781, -16.22436
44179, -1.328906, -16.48553
44372, -1.673438, -16.82861
44494, -1.673438, -17.16381
44622, -1.525781, -17.46353
44809, -1.722656, -17.81286
44935, -1.378125, -18.07591
45064, -1.673438, -18.42065
45258, -1.476563, -18.71148
45388, -1.722656, -19.06467
45582, -1.870313, -19.44275
45708, -1.771875, -19.79369
45902, -2.017969, -20.20324
46029, -1.919531, -20.58385
46220, -1.624219, -20.90118
46353, -1.821094, -21.27201
46544, -1.821094, -21.63649
46676, -1.771875, -21.98912
46873, -2.017969, -22.39868
46999, -2.017969, -22.80262
47191, -1.821094, -23.16191
47322, -1.919531, -23.54905
47511, -1.771875, -23.89981
47640, -1.328906, -24.14909
47835, -1.476563, -24.44737
47968, -1.624219, -24.77762
48159, -1.722656, -25.12485
48290, -1.279687, -25.36488
48480, -1.328906, -25.63127
48613, -1.427344, -25.92026
48803, -0.8859375, -26.08391
48935, -0.9351563, -26.27193
49129, -1.033594, -26.48113
49262, -1.082813, -26.69958
49455, -1.132031, -26.92729
49586, -0.590625, -27.02615
49778, -0.6398437, -27.15458
49909, -0.6398437, -27.28258
50103, -0.6890625, -27.42161
50236, -0.6890625, -27.55949
50433, -0.6890625, -27.69731
50563, -0.6890625, -27.83512
50761, -0.4921875, -27.92875
50890, -0.1476563, -27.94543
51085, -0.0984375, -27.96341
51214, -0.0984375, -27.983
51405, -0.04921875, -27.99159
51535, -0.0, -27.98975
51729, 0.0984375, -27.96754
51855, 0.1476563, -27.93602
52044, 0.2460938, -27.88424
52176, 0.2953125, -27.82327
52372, 0.4429688, -27.73096
52498, 0.4921875, -27.63049
52686, 0.6398437, -27.49867
52814, 0.7382813, -27.34714
53005, 0.8859375, -27.16608
53136, 1.033594, -26.95387
53330, 1.18125, -26.71375
53456, 1.328906, -26.44218
53652, 1.525781, -26.13198
53849, 1.378125, -25.85976
53977, 1.279687, -25.60764
54103, 1.476563, -25.3052
54302, 1.525781, -24.99859
54435, 1.476563, -24.70494
54629, 1.722656, -24.35438
54762, 1.919531, -23.9631
54955, 1.821094, -23.60103
55085, 2.067187, -23.17879
55283, 1.96875, -22.78709
55411, 2.214844, -22.3352
55603, 1.821094, -21.98047
55734, 2.067187, -21.55866
55926, 2.067187, -21.14489
56060, 2.017969, -20.74301
56258, 2.3625, -20.26217
56393, 2.608594, -19.73138
56590, 2.460938, -19.24244
56722, 2.510156, -18.73884
56915, 2.460938, -18.24781
57044, 2.411719, -17.76732
57247, 2.214844, -17.32909
57385, 2.264062, -16.87484
57579, 2.75625, -16.31141
57711, 3.051562, -15.68977
57845, 2.805469, -15.13665
58042, 2.313281, -14.68637
58178, 2.165625, -14.25906
58366, 2.657813, -13.71524
58499, 2.510156, -13.21778
58690, 2.264062, -12.77131
58821, 2.116406, -12.3537
58950, 2.067187, -11.94239
59145, 2.116406, -11.51798
59277, 2.460938, -11.01342
59470, 2.116406, -10.59822
59596, 2.460938, -10.09356
59720, 2.165625, -9.670872
59911, 2.264062, -9.216002
60043, 2.608594, -8.681858
60231, 2.559375, -8.170734
60356, 2.657813, -7.635515
60549, 2.953125, -7.037398
60672, 3.051562, -6.422904
60859, 3.15, -5.790195
60984, 3.199219, -5.148353
61168, 2.116406, -4.753193
61288, 2.3625, -4.272826
61470, 2.903906, -3.677387
61589, 3.15, -3.036859
61773, 3.297656, -2.373023
61899, 3.642188, -1.63147
62082, 3.396094, -0.9581483
62198, 3.888281, -0.1610176
62317, 3.888281, 0.6178593
62501, 2.707031, 1.128548
62621, 2.953125, 1.726879
62808, 2.707031, 2.262319
62926, 2.165625, 2.673575
63109, 2.067187, 3.083524
63233, 1.624219, 3.391243
63353, 1.96875, 3.79739
63542, 2.214844, 4.247073
63666, 2.116406, 4.667004
63847, 2.460938, 5.168167
63970, 2.805469, 5.742857
64151, 2.657813, 6.271067
64275, 2.953125, 6.87268
64457, 3.002344, 7.474904
64578, 3.297656, 8.145993
64763, 3.297656, 8.805999
64886, 3.54375, 9.524174
65074, 3.642188, 10.25551
65201, 4.035937, 11.07756
65392, 2.707031, 11.58617
65516, 3.002344, 12.19578
65708, 2.559375, 12.69694
65834, 3.002344, 13.3133
66017, 1.771875, 13.63596
66148, 1.328906, 13.88398
66332, 1.18125, 14.11567
66453, 1.476563, 14.42216
66638, 1.575, 14.74018
66765, 1.870313, 15.12537
66956, 1.427344, 15.4002
67079, 1.96875, 15.81398
67262, 2.214844, 16.26422
67385, 2.510156, 16.77806
67575, 2.854688, 17.35818
67699, 3.199219, 18.01152
67886, 2.411719, 18.47422
68013, 2.608594, 19.00208
68203, 2.510156, 19.50187
68326, 2.707031, 20.05071
68519, 3.051562, 20.66985
68643, 3.100781, 21.2924
68831, 2.411719, 21.75717
68956, 1.96875, 22.13321
69150, 1.082813, 22.32725
69274, 1.328906, 22.601
69467, 0.8859375, 22.76743
69590, 1.132031, 23.00251
69778, 1.132031, 23.22927
69902, 1.18125, 23.46741
70098, 1.230469, 23.71478
70229, 1.033594, 23.91449
70422, 1.328906, 24.18731
70547, 1.427344, 24.4769
70736, 1.673438, 24.818
70864, 1.821094, 25.18802
71054, 1.673438, 25.5192
71183, 1.821094, 25.8886
71373, 1.821094, 26.25303
71498, 1.96875, 26.65235
71691, 1.821094, 27.01313
71816, 1.96875, 27.41223
71948, 1.96875, 27.80628
72142, 1.673438, 28.13371
72268, 1.821094, 28.50301
72463, 1.673438, 28.83426
72589, 1.771875, 29.1921
72786, 1.624219, 29.51348
72912, 1.525781, 29.81472
73106, 1.476563, 30.10866
73232, 1.575, 30.42726
73428, 1.624219, 30.75345
73559, 1.230469, 30.98555
73755, 0.5414063, 31.07639
73887, 0.6398437, 31.20689
74074, 0.6398437, 31.33496
74205, 0.590625, 31.45131
74394, 0.6890625, 31.59155
74521, 0.7382813, 31.74115
74720, 0.2953125, 31.78959
74846, -0.0, 31.77794
75036, -0.0, 31.77747
75164, 0.04921875, 31.78911
75355, 0.04921875, 31.79902
75485, 0.04921875, 31.80887
75680, 0.04921875, 31.81871
75807, 0.04921875, 31.82856
75998, 0.04921875, 31.8384
76124, -0.0, 31.83655
76312, -0.0, 31.83648
76442, -0.04921875, 31.82484
76631, -0.0984375, 31.80383
76760, -0.1476563, 31.77242
76949, -0.196875, 31.73173
77076, -0.2460938, 31.68061
77263, -0.3445313, 31.6091
77395, -0.39375, 31.52843
77589, -0.5414063, 31.41644
77714, -0.6398437, 31.28452
77908, -0.7382813, 31.13427
78038, -0.8367188, 30.96321
78226, -1.033594, 30.75134
78352, -1.132031, 30.52095
78540, -1.132031, 30.29439
78670, -0.984375, 30.10285
78860, -1.18125, 29.86182
78986, -1.328906, 29.59029
79175, -0.8367188, 29.43527
79301, -0.984375, 29.23365
79494, -0.7875, 29.08086
79619, -0.984375, 28.87686
79816, -1.230469, 28.62446
79947, -1.378125, 28.3432
80142, -1.476563, 28.04524
80274, -1.525781, 27.73816
80401, -1.722656, 27.38622
80592, -1.870313, 27.00815
80722, -2.017969, 26.59902
80913, -1.919531, 26.21736
81041, -2.067187, 25.79863
81232, -2.313281, 25.32957
81366, -2.460938, 24.83179
81559, -2.067187, 24.42788
81692, -1.96875, 24.03816
81888, -2.116406, 23.61141
82024, -2.3625, 23.13011
82223, -2.707031, 22.58009
82353, -2.707031, 22.03819
82543, -3.15, 21.39692
82675, -3.297656, 20.73147
82869, -2.903906, 20.16021
83000, -2.953125, 19.56836
83200, -2.3625, 19.11002
83331, -2.3625, 18.63833
83527, -2.3625, 18.16586
83662, -1.821094, 17.82045
83860, -1.821094, 17.45695
83992, -2.017969, 17.04637
84192, -2.510156, 16.53224
84328, -2.559375, 16.01797
84522, -2.854688, 15.43966
84653, -2.805469, 14.87991
84847, -2.903906, 14.29675
84981, -3.15, 13.65788
85172, -3.051562, 13.04969
85295, -3.199219, 12.40434
85483, -3.15, 11.77537
85608, -3.248437, 11.12207
85803, -1.821094, 10.79287
85932, -1.722656, 10.45397
86126, -1.722656, 10.10966
86255, -2.017969, 9.695299
86440, -1.771875, 9.346888
86570, -2.165625, 8.899836
86761, -1.328906, 8.654423
86888, -1.673438, 8.308172
87073, -2.214844, 7.850698
87200, -34578
98451, -1.279687, -25.60427
98581, -1.378125, -25.88359
98774, -0.8859375, -26.04867
98906, -0.9351563, -26.23678
99103, -1.033594, -26.44594
99233, -1.132031, -26.67606
99424, -1.18125, -26.91369
99552, -1.230469, -27.16166
99745, -0.6398437, -27.27494
99875, -0.6890625, -27.41369
100067, -0.6890625, -27.55154
100194, -0.6890625, -27.68935
100327, -0.7382813, -27.83875
100519, -0.590625, -27.95326
100651, -0.2953125, -28.00149
100841, -0.2953125, -28.06011
100966, -0.2953125, -28.11915
101159, -0.2460938, -28.16714
101287, -0.196875, -28.20462
101479, -0.1476563, -28.23285
101614, -0.0984375, -28.25074
101808, -0.04921875, -28.2593
101941, 0.04921875, -28.24586
102135, 0.1476563, -28.21375
102267, 0.196875, -28.17249
102461, 0.3445313, -28.09983
102591, 0.4429688, -28.00746
102788, 0.590625, -27.88558
102917, 0.6890625, -27.74399
103112, 0.8367188, -27.57286
103246, 0.984375, -27.37053
103439, 1.18125, -27.12917
103569, 1.279687, -26.8694
103758, 1.525781, -26.5578
103887, 1.673438, -26.21739
104080, 1.673438, -25.88248
104212, 1.821094, -25.51297
104403, 1.624219, -25.19287
104531, 1.525781, -24.89164
104720, 1.771875, -24.53117
104852, 1.821094, -24.16485
104982, 2.017969, -23.75405
105174, 2.116406, -23.32801
105302, 2.017969, -22.92785
105496, 2.067187, -22.51332
105625, 2.264062, -22.05326
105824, 1.96875, -21.66636
105958, 2.165625, -21.22673
106153, 2.116406, -20.80441
106289, 2.3625, -20.32342
106484, 2.559375, -19.80636
106616, 2.657813, -19.27096
106815, 2.510156, -18.77235
106952, 2.75625, -18.2128
107148, 2.460938, -17.72752
107280, 2.608594, -17.20092
107474, 2.411719, -16.72326
107608, 2.707031, -16.17179
107804, 2.559375, -15.66316
107936, 2.264062, -15.221
108131, 2.214844, -14.77966
108261, 2.559375, -14.2554
108458, 2.805469, -13.68782
108591, 2.707031, -13.14956
108786, 2.3625, -12.68567
108919, 2.313281, -12.22525
109113, 2.559375, -11.70737
109247, 2.214844, -11.2762
109437, 1.96875, -10.8891
109560, 2.313281, -10.4137
109757, 2.510156, -9.906343
109885, 2.3625, -9.438924
110008, 2.3625, -8.966733
110197, 2.657813, -8.427648
110325, 2.559375, -7.918929
110511, 2.608594, -7.396071
110637, 2.805469, -6.827561
110826, 2.854688, -6.255067
110948, 2.903906, -5.672297
111137, 2.510156, -5.180181
111257, 2.411719, -4.702265
111440, 2.953125, -4.097649
111562, 3.346875, -3.412268
111746, 3.199219, -2.775606
111872, 3.346875, -2.100869
112060, 3.839063, -1.320345
112251, 3.592969, -0.6074275
112375, 3.54375, 0.09909832
112496, 3.839063, 0.8781365
112677, 2.953125, 1.445792
112796, 3.051562, 2.058541
112982, 2.067187, 2.446572
113099, 1.821094, 2.799416
113279, 2.313281, 3.274684
113403, 2.264062, 3.726384
113585, 2.313281, 4.190282
113710, 2.214844, 4.629596
113896, 2.411719, 5.116865
114020, 2.805469, 5.693175
114206, 2.854688, 6.265996
114333, 3.199219, 6.918812
114518, 3.002344, 7.514738
114642, 3.346875, 8.196894
114829, 3.642188, 8.933469
114949, 3.740625, 9.685913
115136, 3.396094, 10.35643
115258, 2.854688, 10.90617
115445, 3.100781, 11.5318
115564, 3.051562, 12.14051
115750, 2.411719, 12.6063
115879, 2.116406, 13.01783
116061, 1.870313, 13.38493
116185, 1.476563, 13.6649
116377, 1.328906, 13.92638
116497, 1.525781, 14.2389
116686, 1.722656, 14.58873
116813, 1.427344, 14.86357
116940, 1.427344, 15.14841
117127, 1.919531, 15.54492
117255, 2.264062, 16.01114
117446, 2.657813, 16.55318
117573, 3.051562, 17.17859
117762, 3.199219, 17.82281
117887, 3.297656, 18.48631
118080, 2.903906, 19.0575
118205, 2.559375, 19.55585
118395, 2.854688, 20.13373
118525, 2.657813, 20.65861
118720, 2.903906, 21.24522
118846, 2.608594, 21.75634
119039, 1.870313, 22.11162
119165, 1.082813, 22.29767
119350, 1.378125, 22.57969
119482, 1.18125, 22.80922
119669, 1.476563, 23.11183
119793, 1.673438, 23.45442
119981, 0.6890625, 23.56756
120106, 0.8859375, 23.75072
120230, 1.033594, 23.96339
120417, 1.18125, 24.20365
120542, 1.279687, 24.46353
120730, 1.525781, 24.77516
120857, 1.673438, 25.1157
121044, 1.673438, 25.45063
121172, 1.821094, 25.82029
121361, 1.96875, 26.21803
121491, 1.919531, 26.60039
121684, 1.870313, 26.97317
121818, 2.017969, 27.38193
122010, 1.624219, 27.69713
122141, 1.771875, 28.05627
122331, 1.821094, 28.42192
122458, 1.919531, 28.80953
122649, 1.771875, 29.16032
122779, 1.870313, 29.53772
122972, 1.476563, 29.82337
123098, 1.427344, 30.10641
123293, 1.378125, 30.38074
123426, 0.984375, 30.56357
123617, 0.7875, 30.71556
123747, 0.5414063, 30.81454
123938, 0.6398437, 30.94461
124063, 0.6890625, 31.0844
124256, 0.7875, 31.24442
124388, 0.8367188, 31.41365
124584, 0.7382813, 31.55896
124714, 0.7875, 31.71811
124911, 0.4921875, 31.80944
125043, -0.04921875, 31.77985
125237, -0.04921875, 31.76923
125366, -0.0, 31.77098
125561, -0.0, 31.77105
125688, -0.04921875, 31.75939
125876, -0.04921875, 31.74947
126003, -0.04921875, 31.73962
126192, -0.04921875, 31.72978
126324, -0.0984375, 31.70833
126511, -0.1476563, 31.67746
126641, -0.1476563, 31.64785
126836, -0.2460938, 31.5962
126967, -0.2953125, 31.53524
127153, -0.3445313, 31.46498
127279, -0.39375, 31.38432
127471, -0.5414063, 31.27229
127602, -0.590625, 31.15216
127791, -0.7382813, 31.00069
127918, -0.8367188, 30.82945
128108, -0.8859375, 30.65086
128232, -0.984375, 30.4502
128419, -1.132031, 30.21985
128544, -1.230469, 29.96979
128738, -1.328906, 29.70143
128864, -0.4429688, 29.646
129055, -0.6398437, 29.51443
129188, -0.7875, 29.35145
129377, -0.9351563, 29.16047
129506, -0.8367188, 28.99649
129695, -1.082813, 28.77378
129823, -1.230469, 28.5219
130013, -1.476563, 28.22017
130144, -1.673438, 27.87803
130335, -1.673438, 27.54304
130468, -1.821094, 27.17353
130656, -1.870313, 26.79801
130787, -1.919531, 26.41223
130976, -2.116406, 25.98388
131108, -2.214844, 25.5371
131300, -2.3625, 25.06078
131430, -1.919531, 24.69271
131620, -2.165625, 24.254
131752, -2.3625, 23.77415
131949, -2.510156, 23.26822
132081, -2.657813, 22.73116
132270, -2.411719, 22.25484
132400, -2.657813, 21.71476
132592, -2.657813, 21.18286
132724, -2.608594, 20.66287
132921, -2.805469, 20.09704
133048, -3.15, 19.45399
133245, -2.559375, 18.95602
133376, -1.821094, 18.61936
133570, -1.525781, 18.32256
133701, -1.96875, 17.91335
133832, -1.771875, 17.56518
134024, -2.313281, 17.08916
134156, -2.707031, 16.53293
134352, -2.657813, 16.00199
134479, -2.903906, 15.4122
134674, -2.608594, 14.8974
134808, -2.854688, 14.31812
135000, -2.903906, 13.73578
135127, -3.002344, 13.13157
135321, -3.297656, 12.46458
135449, -3.248437, 11.81627
135643, -2.75625, 11.2772
135769, -1.673438, 10.98396
135963, -1.771875, 10.62878
136092, -2.165625, 10.18134
136280, -1.624219, 9.869796
136403, -1.624219, 9.54576
136594, -1.476563, 9.254172
136716, -1.230469, 9.017775
136900, -1.673438, 8.671951
137028, -2.067187, 8.243382
137212, -2.657813, 7.695724
137335, -2.559375, 7.186629
137519, -2.707031, 6.641511
137644, -3.051562, 6.01792
137835, -3.199219, 5.373835
137962, -3.494531, 4.663737
138146, -3.445313, 3.975493
138272, -3.54375, 3.263144
138455, -3.396094, 2.587642
138575, -3.789844, 1.814518
138696, -3.592969, 1.102675
138886, -3.396094, 0.4287002
139009, -3.297656, -0.2267849
139192, -2.953125, -0.8081717
139316, -2.460938, -1.281297
139505, -2.017969, -1.672814
139626, -1.771875, -2.016902
139813, -1.525781, -2.315361
139930, -1.870313, -2.702783
140056, -2.264062, -3.171203
140244, -1.919531, -3.546952
140369, -2.313281, -4.023927
140552, -2.657813, -4.565107
140672, -2.411719, -5.038503
140862, -2.460938, -5.531579
140982, -2.75625, -6.094333
141167, -3.248437, -6.757318
141291, -3.54375, -7.477969
141476, -3.248437, -8.120458
141602, -3.051562, -8.722994
141792, -2.559375, -9.222189
141913, -2.411719, -9.697974
142099, -2.657813, -10.23561
142226, -2.75625, -10.79087
142412, -2.953125, -11.38673
142536, -3.297656, -12.05963
142723, -2.657813, -12.57533
142849, -2.116406, -12.97762
143035, -2.313281, -13.44449
143161, -2.165625, -13.87235
143349, -2.608594, -14.40522
143476, -2.75625, -14.96255
143664, -2.313281, -15.41415
143795, -1.919531, -15.78315
143987, -1.476563, -16.06685
144116, -1.132031, -16.27991
144306, -1.476563, -16.58339
144433, -1.624219, -16.91414
144625, -1.821094, -17.28354
144749, -1.722656, -17.62468
144942, -2.067187, -18.04659
145070, -1.821094, -18.40232
145258, -1.575, -18.71066
145383, -1.771875, -19.07204
145574, -1.673438, -19.40454
145703, -1.673438, -19.7391
145894, -1.919531, -20.12918
146020, -1.870313, -20.50178
146216, -1.575, -20.80944
146349, -1.771875, -21.17039
146539, -1.821094, -21.53611
146670, -2.017969, -21.94687
146864, -1.870313, -22.31756
146992, -2.017969, -22.72642
147183, -2.067187, -23.14131
147317, -2.165625, -23.57798
147510, -1.919531, -23.95591
147644, -1.378125, -24.21213
147840, -1.279687, -24.46491
147972, -1.378125, -24.74387
148170, -1.279687, -24.99755
148301, -1.18125, -25.23013
148496, -1.328906, -25.49942
148630, -1.378125, -25.77698
148829, -1.082813, -25.98651
148956, -0.9351563, -26.16761
149088, -1.033594, -26.37751
149282, -1.082813, -26.59541
149415, -1.18125, -26.83523
149615, -0.984375, -27.02748
149747, -0.6398437, -27.14297
149939, -0.6890625, -27.28152
150073, -0.6890625, -27.41937
150264, -0.6890625, -27.55719
150392, -0.7382813, -27.70665
150588, -0.7382813, -27.85438
150718, -0.7382813, -28.00204
150845, -0.2953125, -28.04457
151040, -0.2460938, -28.09193
151172, -0.2460938, -28.14104
151366, -0.196875, -28.17919
151499, -0.1476563, -28.20691
151695, -0.04921875, -28.21427
151824, -0.0, -28.21233
152017, 0.04921875, -28.204831
163498, 2.313281, 3.89148
163624, 2.460938, 4.389459
163808, 2.510156, 4.893013
163932, 2.657813, 5.430262
164114, 2.460938, 5.917505
164241, 2.75625, 6.479326
164425, 3.051562, 7.097769
164550, 3.15, 7.731958
164736, 3.494531, 8.439918
164859, 3.789844, 9.209711
165045, 3.592969, 9.923691
165168, 3.248437, 10.55994
165358, 3.002344, 11.15366
165484, 3.15, 11.78873
165675, 3.346875, 12.46328
165799, 2.953125, 13.0393
165983, 1.722656, 13.35117
166112, 1.18125, 13.56592
166300, 1.525781, 13.87903
166425, 1.328906, 14.13794
166608, 1.575, 14.45913
166729, 1.18125, 14.68049
166917, 1.575, 15.00493
167044, 1.870313, 15.39041
167227, 2.411719, 15.88741
167348, 2.657813, 16.42941
167535, 2.657813, 16.9614
167662, 3.051562, 17.58622
167853, 3.248437, 18.24147
167975, 2.953125, 18.82107
168164, 3.002344, 19.42234
168293, 2.75625, 19.96458
168478, 2.854688, 20.53769
168670, 3.051562, 21.15304
168791, 3.396094, 21.84582
168920, 2.854688, 22.39764
169111, 1.082813, 22.56891
169240, 1.230469, 22.81774
169432, 1.575, 23.14151
169557, 1.821094, 23.51543
169749, 1.033594, 23.70275
169875, 0.590625, 23.80332
170067, 0.8859375, 23.98719
170197, 1.082813, 24.21133
170386, 1.18125, 24.45039
170508, 1.328906, 24.72198
170701, 1.230469, 24.96585
170833, 1.328906, 25.23502
171018, 1.575, 25.55654
171143, 1.722656, 25.90706
171338, 1.821094, 26.27394
171464, 1.821094, 26.63831
171657, 1.722656, 26.98039
171784, 1.870313, 27.35978
171982, 1.722656, 27.70093
172113, 1.722656, 28.04527
172306, 1.870313, 28.42302
172435, 1.96875, 28.82055
172633, 1.673438, 29.14818
172762, 1.821094, 29.51734
172954, 1.427344, 29.79311
173084, 1.427344, 30.07802
173278, 1.18125, 30.30816
173406, 0.984375, 30.49749
173596, 1.132031, 30.72732
173730, 1.18125, 30.9655
173921, 0.6398437, 31.07994
174051, 0.6890625, 31.21876
174244, 0.6890625, 31.35661
174375, 0.6890625, 31.49443
174566, 0.7382813, 31.64332
174689, 0.7875, 31.80276
174882, 0.7382813, 31.94926
175011, -0.04921875, 31.91081
175202, -0.04921875, 31.89982
175336, -0.0, 31.9015
175532, -0.0, 31.90157
175664, -0.0, 31.90157
175857, -0.0, 31.90157
175984, -0.04921875, 31.88989
176178, -0.04921875, 31.87997
176305, -0.04921875, 31.87013
176495, -0.0984375, 31.8492
176620, -0.1476563, 31.81775
176816, -0.196875, 31.7771
