"Run time, Error, Target angle"
"100667, -0.0984375, 9.834829"
"100786, 4.134375, 14.96724"
"100909, 4.725, 20.67019"
"101029, -0.4921875, 19.87775"
"101157, -3.494531, 15.56209"
"101281, -2.903906, 12.09241"
"101408, 1.132031, 13.60126"
"101531, 3.199219, 17.52838"
"101653, 3.445313, 21.67762"
"101777, 0.984375, 22.76581"
"101900, -0.8367188, 21.68657"
"102027, -2.854688, 18.18233"
"102153, -2.510156, 15.17833"
"102275, 2.559375, 18.44513"
"102404, 3.888281, 23.17138"
"102532, 2.707031, 26.3802"
"102662, -1.722656, 24.15018"
"102789, -4.035937, 19.21175"
"102917, -3.592969, 14.91098"
"103044, 2.854688, 18.57436"
"103171, 5.857031, 25.72898"
"103297, 3.297656, 29.59813"
"103425, -2.3625, 26.54982"
"103552, -3.789844, 21.93703"
"103681, -2.116406, 19.45466"
"103814, 1.082813, 20.87076"
"103946, 3.789844, 25.52191"
"104076, 3.839063, 30.13659"
"104202, -0.6398437, 29.2033"
"104332, -2.608594, 25.99209"
"104462, -2.313281, 23.22219"
"104596, -0.0, 23.304"
"104730, 1.96875, 25.74096"
"104861, 2.165625, 28.35106"
"104992, 1.18125, 29.73379"
"105118, -0.2953125, 29.32223"
"105246, -0.4921875, 28.7211"
"105375, -0.39375, 28.25158"
"105507, -0.196875, 28.02253"
"105640, -0.0984375, 27.90833"
"105767, 0.04921875, 27.97305"
"105894, 0.1476563, 28.15422"
"106023, 0.2460938, 28.45339"
"106156, 0.2953125, 28.80971"
"106286, 0.39375, 29.28595"
"106417, 0.4429688, 29.81947"
"106547, 0.4429688, 30.35114"
"106674, 0.4921875, 30.94361"
"106807, -0.1476563, 30.74383"
"106933, -0.590625, 30.01734"
"107068, -0.590625, 29.30759"
"107203, -0.6398437, 28.53802"
"107331, -0.6890625, 27.70923"
"107459, -0.5414063, 27.0649"
"107590, 0.6890625, 27.93635"
"107723, 0.590625, 28.64413"
"107858, 0.4921875, 29.23128"
"107989, 0.39375, 29.70001"
"108125, 0.2460938, 29.98999"
"108249, -0.6398437, 29.18829"
"108375, -0.8367188, 28.17493"
"108502, -0.9351563, 27.04855"
"108631, -1.033594, 25.8044"
"108767, -0.39375, 25.35406"
"108897, -0.39375, 24.88283"
"109020, 0.3445313, 25.32454"
"109148, 0.196875, 25.55701"
"109279, -0.0, 25.54966"
"109410, -0.2953125, 25.18431"
"109538, -0.5414063, 24.52486"
"109669, -0.7875, 23.57051"
"109794, -1.082813, 22.25947"
"109928, -0.196875, 22.05377"
"110056, 0.4921875, 22.67173"
"110189, 0.196875, 22.89905"
"110317, -0.196875, 22.6479"
"110451, -0.5414063, 21.98524"
"110580, -0.8367188, 20.96956"
"110713, -1.230469, 19.47848"
"110842, 0.196875, 19.766"
"110974, 1.132031, 21.16076"
"111103, 0.8367188, 22.15615"
"111227, 0.39375, 22.61134"
"111358, -0.590625, 21.86592"
"111486, -1.476563, 20.05931"
"111619, -2.3625, 17.19093"
"111747, -2.707031, 13.92797"
"111872, 1.870313, 16.34361"
"111998, 2.165625, 18.96356"
"112123, 0.2953125, 19.24834"
"112244, -1.132031, 17.83073"
"112367, -1.821094, 15.61528"
"112490, -2.264062, 12.87966"
"112614, -1.230469, 11.44114"
"112736, -0.0984375, 11.36854"
"112857, 0.6398437, 12.16804"
"112985, 0.39375, 12.63339"
"113106, -0.1476563, 12.4346"
"113231, -0.7382813, 11.52534"
"113353, -1.328906, 9.9065"
"113481, -1.821094, 7.701673"
"113606, 0.0984375, 7.891354"
"113730, 1.919531, 10.26811"
"113848, 1.279687, 11.78313"
"113975, -0.4921875, 11.12564"
"114098, -1.525781, 9.250847"
"114218, -2.067187, 6.746524"
"114344, -2.657813, 3.533519"
"114461, -0.0984375, 3.515498"
"114580, 0.8367188, 4.563007"
"114696, 0.196875, 4.776421"
"114817, -0.39375, 4.279422"
"114935, -1.082813, 2.951146"
"115051, -1.575, 1.039611"
"115168, -2.017969, -1.401047"
"115285, -0.8859375, -2.420092"
"115406, 2.559375, 0.7885265"
"115521, 2.067187, 3.258117"
"115644, 1.033594, 4.457987"
"115767, -4.134375, -0.7030344"
"115886, -4.823438, -6.530819"
"116004, -0.6890625, -7.196082"
"116120, 2.953125, -3.496303"
"116238, 2.411719, -0.6139677"
"116352, -0.4429688, -1.262373"
"116470, -2.313281, -4.119936"
"116585, -2.854688, -7.573084"
"116706, -1.919531, -9.841962"
"116826, -0.3445313, -10.19171"
"116946, 1.082813, -8.832597"
"117064, 0.984375, -7.651479"
"117183, 0.3445313, -7.263449"
"117301, -1.18125, -8.743122"
"117422, -2.116406, -11.3229"
"117544, -2.510156, -14.35256"
"117665, -0.04921875, -14.31729"
"117785, 1.673438, -12.23598"
"117908, 1.230469, -10.77188"
"118028, 0.6398437, -10.02793"
"118147, -1.624219, -12.06765"
"118265, -2.953125, -15.67035"
"118390, -3.100781, -19.40037"
"118513, 0.590625, -18.55123"
"118635, 3.346875, -14.42121"
"118766, 2.707031, -11.1894"
"118891, -2.3625, -14.21604"
"119013, -5.11875, -20.47542"
"119133, -3.002344, -24.0028"
"119260, 2.707031, -20.53839"
"119391, 4.035937, -15.63465"
"119521, 1.18125, -14.31711"
"119647, -3.100781, -18.20259"
"119769, -4.085156, -23.15273"
"119892, -1.821094, -25.25387"
"120019, 1.575, -23.23405"
"120145, 2.313281, -20.42257"
"120269, 1.771875, -18.31456"
"120396, -1.525781, -20.26874"
"120519, -2.805469, -23.69209"
"120643, -2.903906, -27.18388"
"120771, -0.1476563, -27.25937"
"120895, 1.722656, -25.11576"
"121023, 1.476563, -23.34849"
"121146, 1.132031, -22.00349"
"121270, -1.673438, -24.11873"
"121393, -1.919531, -26.43795"
"121522, -1.96875, -28.80316"
"121656, 0.2460938, -28.42999"
"121782, 0.984375, -27.21632"
"121910, 0.8367188, -26.21576"
"122036, 0.6890625, -25.39461"
"122166, 0.2460938, -25.1158"
"122297, -1.18125, -26.5856"
"122422, -1.328906, -28.18897"
"122549, -1.427344, -29.90595"
"122674, -0.3445313, -30.27921"
"122800, 0.7875, -29.28924"
"122927, 0.6890625, -28.46335"
"123055, 0.6398437, -27.69742"
"123182, 0.590625, -26.99061"
"123306, 0.5414063, -26.34289"
"123441, 0.1476563, -26.17968"
"123571, -1.033594, -27.46329"
"123694, -1.033594, -28.70626"
"123820, -0.984375, -29.88583"
"123951, -0.8859375, -30.94534"
"124078, 0.7382813, -29.99902"
"124207, 1.821094, -27.77035"
"124333, 1.919531, -25.46066"
"124465, 0.7875, -24.55575"
"124589, -1.378125, -26.29334"
"124719, -1.328906, -27.89108"
"124853, -1.132031, -29.24275"
"124980, 0.196875, -28.95687"
"125110, 0.7382813, -28.04845"
"125242, 0.8859375, -26.97872"
"125368, 1.082813, -25.67161"
"125496, 1.230469, -24.18921"
"125622, 0.3445313, -23.80873"
"125747, -0.4429688, -24.37165"
"125872, -0.196875, -24.60052"
"125996, 0.04921875, -24.53169"
"126128, 0.2953125, -24.1679"
"126255, 0.5414063, -23.50854"
"126372, 0.8367188, -22.49204"
"126496, 1.132031, -21.12167"
"126622, 0.590625, -20.43227"
"126747, -1.132031, -21.85715"
"126875, -0.7875, -22.79343"
"127008, -0.4429688, -23.31228"
"127137, 0.04921875, -23.23451"
"127265, 0.4429688, -22.68737"
"127391, 0.8859375, -21.60679"
"127518, 1.230469, -20.11633"
"127645, 1.624219, -18.15186"
"127779, 1.771875, -16.01954"
"127904, 0.984375, -14.86755"
"128034, 0.1476563, -14.72214"
"128164, -0.39375, -15.2161"
"128287, 0.1476563, -15.01939"
"128412, 0.6398437, -14.23205"
"128540, 1.082813, -12.91511"
"128663, 1.476563, -11.12726"
"128788, -0.7875, -12.15708"
"128911, -1.132031, -13.53369"
"129032, -0.6398437, -14.2834"
"129151, 0.2460938, -13.95206"
"129275, 1.525781, -12.07046"
"129392, 2.165625, -9.442883"
"129510, 2.608594, -6.293317"
"129631, -0.8367188, -7.429774"
"129754, -1.673438, -9.478199"
"129875, -0.984375, -10.63522"
"129992, 0.8367188, -9.556746"
"130110, 1.722656, -7.449689"
"130233, 2.3625, -4.58804"
"130351, 2.264062, -1.873407"
"130468, 0.0984375, -1.842079"
"130585, -0.8367188, -2.888747"
"130702, -0.196875, -3.102108"
"130824, 0.3445313, -2.666266"
"130940, 0.984375, -1.457769"
"131057, 1.476563, 0.3355352"
"131174, 2.116406, 2.90219"
"131290, 0.7875, 3.795733"
"131407, -1.96875, 1.318753"
"131530, -2.805469, -2.086712"
"131650, -1.427344, -3.748492"
"131765, 4.035937, 1.320096"
"131882, 5.561719, 8.069571"
"132001, 2.264062, 10.66031"
"132120, -2.411719, 7.575691"
"132244, -3.494531, 3.329332"
"132363, -1.870313, 1.145133"
"132484, 2.264062, 4.027303"
"132602, 4.035937, 8.951206"
"132720, 3.248437, 12.82317"
"132840, 0.9351563, 13.85334"
"132964, -2.657813, 10.52334"
"133082, -3.396094, 6.409533"
"133208, -2.017969, 4.036758"
"133326, 4.232813, 9.367347"
"133446, 6.250781, 16.96276"
"133569, 3.199219, 20.69106"
"133692, -4.626562, 14.83366"
"133815, -6.103125, 7.434969"
"133941, -1.870313, 5.345288"
"134061, 6.447657, 13.41453"
"134182, 7.382813, 22.33065"
"134301, 0.6398437, 22.83646"
"134425, -7.136719, 13.95957"
"134550, -6.69375, 5.925002"
"134673, 2.264062, 8.983763"
"134799, 8.514843, 19.4552"
"134924, 7.333593, 28.22626"
"135048, -0.6398437, 27.15685"
"135179, -8.465626, 16.69707"
"135311, -7.924219, 7.190237"
"135430, 2.75625, 10.91522"
"135554, 9.499218, 22.59496"
"135680, 8.022655, 32.18341"
"135806, -2.116406, 29.2658"
"135934, -8.957813, 18.24068"
"136060, -6.447657, 10.5808"
"136181, 3.986719, 15.7742"
"136306, 8.170313, 25.7604"
"136435, 4.528125, 31.07264"
"136567, -3.642188, 26.40107"
"136697, -5.315625, 19.94487"
"136821, -2.657813, 16.85226"
"136943, 3.592969, 21.40836"
"137069, 6.3, 29.08393"
"137200, 1.722656, 30.99303"
"137334, -4.774219, 25.02628"
"137459, -3.445313, 20.92765"
"137586, 0.7875, 22.03277"
"137714, 3.888281, 26.82211"
"137846, 2.313281, 29.5488"
"137973, 0.196875, 29.70373"
"138099, -1.279687, 28.10817"
"138228, -1.18125, 26.69077"
"138353, -0.9351563, 25.57785"
"138479, 0.984375, 26.83184"
"138602, 1.378125, 28.50489"
"138734, 1.476563, 30.28138"
"138860, 0.2460938, 30.53104"
"138989, -0.4921875, 29.91081"
"139113, -0.3445313, 29.50121"
"139240, -0.2460938, 29.20977"
"139371, -0.1476563, 29.03632"
"139502, -0.04921875, 28.98104"
"139635, -0.0, 28.983"
"139763, 0.04921875, 29.04398"
"139895, 0.0984375, 29.16398"
"140022, 0.0984375, 29.28222"
"140149, 0.0984375, 29.40035"
"140280, 0.1476563, 29.5793"
"140405, 0.0984375, 29.69566"
"140530, 0.0984375, 29.81368"
"140657, 0.04921875, 29.87093"
"140786, -0.0, 29.86901"
"140913, -0.04921875, 29.80803"
"141038, -0.0984375, 29.68793"
"141165, -0.196875, 29.44789"
"141295, -0.2953125, 29.08976"
"141418, -0.39375, 28.61324"
"141541, -0.4921875, 28.01865"
"141669, -0.6398437, 27.24517"
"141794, -0.6398437, 26.47702"
"141928, 0.2953125, 26.86431"
"142056, 0.1476563, 27.03802"
"142179, -0.04921875, 26.97123"
"142309, -0.196875, 26.72914"
"142435, -0.4429688, 26.18811"
"142566, -0.6398437, 25.41262"
"142692, -0.8859375, 24.33993"
"142819, -0.196875, 24.12883"
"142947, 0.4429688, 24.68521"
"143077, 0.2953125, 25.03566"
"143203, -0.0, 25.02432"
"143330, -0.2953125, 24.65842"
"143456, -0.590625, 23.93788"
"143583, -0.8859375, 22.8632"
"143709, -1.18125, 21.43399"
"143834, -1.427344, 19.71115"
"143963, 0.196875, 20.00569"
"144099, 1.033594, 21.27851"
"144224, 0.984375, 22.45986"
"144357, 0.39375, 22.91141"
"144483, -0.7875, 21.92108"
"144613, -2.116406, 19.33061"
"144740, -2.510156, 16.30097"
"144867, -0.2953125, 16.02762"
"144995, 1.575, 17.99169"
"145120, 1.18125, 19.3989"
"145251, 0.39375, 19.84247"
"145380, -1.033594, 18.54797"
"145511, -1.771875, 16.39227"
"145632, -2.264062, 13.65433"
"145764, -1.575, 11.78774"
"145885, 0.4921875, 12.45934"
"146006, 1.525781, 14.33535"
"146127, 1.18125, 15.74219"
"146251, -0.2953125, 15.33165"
"146371, -2.953125, 11.6797"
"146498, -3.494531, 7.46002"
"146620, -0.590625, 6.861388"
"146746, 3.9375, 11.76326"
"146870, 3.346875, 15.7678"
"146993, -0.39375, 15.15286"
"147117, -5.414063, 8.455651"
"147244, -6.004687, 1.21658"
"147371, 2.460938, 4.483699"
"147489, 4.725, 10.26255"
"147611, 2.017969, 12.58587"
"147729, -2.067187, 9.938199"
"147849, -4.282031, 4.702827"
"147971, -4.429688, -0.6245046"
"148091, 0.9351563, 0.7049684"
"148206, 4.085156, 5.749825"
"148325, 3.494531, 9.929056"
"148444, -1.870313, 7.470821"
"148561, -4.971094, 1.368909"
"148686, -5.364843, -5.091887"
"148800, -0.0984375, -4.9956"
"148916, 4.429688, 0.5180349"
"149038, 3.9375, 5.236276"
"149155, -1.525781, 3.186303"
"149274, -6.103125, -4.332987"
"149390, -5.463282, -10.87578"
"149513, 2.017969, -8.165575"
"149635, 5.5125, -1.399613"
"149753, 2.953125, 2.051341"
"149874, -1.624219, -0.08092237"
"149990, -5.758594, -7.168333"
"150109, -5.90625, -14.27275"
"150225, 0.1476563, -13.85246"
"150350, 5.807813, -6.655674"
"150469, 5.217188, -0.4041266"
"150591, -2.313281, -3.468131"
"150711, -6.398438, -11.3238"
"150829, -5.561719, -17.97569"
"150947, 1.033594, -16.47424"
"151073, 6.447657, -8.517824"
"151204, 5.463282, -1.984751"
"151323, -3.839063, -6.956542"
"151445, -8.268749, -17.07181"
"151568, -5.90625, -24.08083"
"151693, 3.002344, -20.13573"
"151817, 7.825781, -10.54138"
"151941, 4.232813, -5.585879"
"152061, -4.774219, -11.67181"
"152184, -9.105469, -22.78687"
"152303, -4.823438, -28.41817"
"152432, 4.626562, -22.51218"
"152567, 7.382813, -13.53669"
"152698, 3.15, -9.90131"
"152822, -4.33125, -15.39323"
"152945, -7.825781, -24.93549"
"153066, -3.396094, -28.84964"
"153189, 4.035937, -23.71296"
"153318, 4.971094, -17.69608"
"153444, 1.525781, -15.99067"
"153572, -3.297656, -20.13259"
"153698, -4.035937, -25.01425"
"153822, -1.575, -26.81332"
"153951, 1.673438, -24.68222"
"154078, 2.805469, -21.2661"
"154202, 2.067187, -18.81027"
"154332, -1.722656, -21.01624"
"154457, -3.740625, -25.58919"
"154581, -3.839063, -30.20487"
"154713, 0.4429688, -29.52083"
"154841, 3.15, -25.63235"
"154975, 2.953125, -22.08946"
"155105, -0.590625, -22.92578"
"155238, -3.051562, -26.68282"
"155363, -3.248437, -30.59395"
"155484, -0.1476563, -30.65171"
"155609, 2.411719, -27.65426"
"155744, 2.313281, -24.87599"
"155870, 0.1476563, -24.7795"
"155998, -1.919531, -27.16368"
"156123, -2.017969, -29.59378"
"156252, -1.771875, -31.7116"
"156380, 0.6398437, -30.85394"
"156506, 2.510156, -27.76716"
"156633, 2.460938, -24.81146"
"156759, -1.279687, -26.48655"
"156887, -2.214844, -29.18692"
"157015, -2.165625, -31.78636"
"157142, 0.6890625, -30.85376"
"157271, 2.017969, -28.37794"
"157405, 2.017969, -25.95331"
"157539, 0.6398437, -25.23353"
"157666, -1.821094, -27.51355"
"157799, -1.821094, -29.70417"
"157927, -1.328906, -31.28107"
"158058, 0.590625, -30.50172"
"158185, 1.771875, -28.32755"
"158321, 1.771875, -26.19867"
"158446, -0.04921875, -26.32605"
"158571, -1.378125, -28.03387"
"158699, -1.378125, -29.69081"
"158829, -1.378125, -31.34474"
"158959, 1.18125, -29.83449"
"159087, 1.722656, -27.74178"
"159215, 1.722656, -25.67309"
"159342, -0.8367188, -26.77119"
"159468, -1.525781, -28.63344"
"159596, -1.476563, -30.40533"
"159726, -0.8367188, -31.38638"
"159856, 1.033594, -30.07644"
"159990, 1.821094, -27.85971"
"160117, 1.821094, -25.67255"
"160246, 0.04921875, -25.67807"
"160370, -1.673438, -27.75536"
"160497, -1.673438, -29.76756"
"160630, -1.673438, -31.77592"
"160766, 1.230469, -30.1978"
"160900, 2.017969, -27.74281"
"161028, 1.919531, -25.44102"
"161159, -1.132031, -26.91016"
"161291, -1.624219, -28.88293"
"161421, -1.722656, -30.95505"
"161552, -0.1476563, -31.07585"
"161681, 1.378125, -29.36268"
"161809, 1.378125, -27.70548"
"161938, 1.328906, -26.11239"
