Run time, Error, Target angle
39716, 3.248437, -11.93155
39842, 3.445313, -11.23639
40029, 3.789844, -10.46934
40160, 3.592969, -9.757354
40348, 3.445313, -9.072307
40474, 3.888281, -8.278233
40663, 3.888281, -7.499916
40787, 4.478907, -6.581716
40978, 4.183594, -5.751522
41105, 4.626562, -4.810063
41287, 3.888281, -4.051065
41406, 4.33125, -3.168539
41590, 4.921875, -2.168021
41713, 5.217188, -1.112327
41896, 4.725, -0.1797038
42015, 5.167969, 0.8705597
42198, 4.282031, 1.704581
42322, 3.986719, 2.489385
42506, 3.839063, 3.252809
42624, 3.297656, 3.890742
42807, 3.248437, 4.538241
42926, 3.740625, 5.305766
43112, 3.54375, 6.010236
43237, 4.085156, 6.847372
43421, 4.33125, 7.720828
43546, 4.921875, 8.728017
43668, 4.823438, 9.690332
43860, 4.774219, 10.64384
43985, 4.380468, 11.50505
44173, 3.888281, 12.26954
44292, 4.134375, 13.10529
44481, 3.445313, 13.7773
44611, 2.608594, 14.26771
44797, 2.510156, 14.76592
44919, 2.707031, 15.31467
45107, 2.953125, 15.91187
45230, 3.445313, 16.62027
45415, 3.740625, 17.3768
45536, 4.282031, 18.25472
45728, 3.691406, 18.97902
45854, 3.9375, 19.77487
46039, 3.789844, 20.52936
46166, 4.035937, 21.34539
46357, 3.691406, 22.07537
46482, 2.953125, 22.63774
46677, 2.116406, 23.03919
46807, 2.017969, 23.43799
46999, 1.328906, 23.68626
47124, 1.575, 24.00941
47317, 1.722656, 24.35793
47448, 1.771875, 24.71432
47635, 2.165625, 25.15758
47764, 2.214844, 25.60295
47954, 2.264062, 26.0571
48081, 2.460938, 26.55666
48272, 2.559375, 27.0713
48402, 2.707031, 27.61826
48597, 2.510156, 28.11568
48729, 2.657813, 28.65229
48924, 2.3625, 29.11775
49058, 2.460938, 29.61303
49250, 1.919531, 29.98352
49381, 1.870313, 30.35506
49578, 1.96875, 30.75112
49710, 1.575, 31.05208
49899, 1.033594, 31.24456
50028, 1.082813, 31.46209
50221, 0.984375, 31.65654
50353, 0.984375, 31.85328
50543, 0.04921875, 31.83938
50675, 0.04921875, 31.84788
50870, -0.0, 31.84662
50995, -0.0, 31.84654
51185, -0.0984375, 31.82436
51310, -0.1476563, 31.79282
51499, -0.2460938, 31.74102
51628, -0.3445313, 31.6684
51823, -0.4921875, 31.56618
51950, -0.6398437, 31.43251
52139, -0.8367188, 31.25991
52266, -0.984375, 31.05726
52459, -1.230469, 30.80484
52582, -1.427344, 30.51147
52775, -1.525781, 30.20354
52897, -1.427344, 29.92166
53089, -1.771875, 29.55877
53217, -1.378125, 29.29713
53408, -1.722656, 28.94454
53539, -1.575, 28.63439
53671, -1.870313, 28.25006
53869, -2.116406, 27.8204
54003, -2.116406, 27.39676
54199, -2.460938, 26.89611
54332, -2.707031, 26.3455
54456, -2.805469, 25.78015
54650, -3.15, 25.14141
54784, -3.297656, 24.47619
54982, -3.592969, 23.75021
55112, -2.805469, 23.21723
55304, -3.54375, 22.49114
55434, -4.085156, 21.65363
55629, -4.626562, 20.71418
55758, -4.380468, 19.84631
55957, -4.183594, 19.01464
56090, -4.085156, 18.20138
56284, -4.282031, 17.34025
56417, -2.805469, 16.83164
56615, -3.396094, 16.14011
56746, -3.839063, 15.35577
56935, -3.888281, 14.5762
57066, -4.134375, 13.74036
57258, -4.183594, 12.90205
57389, -4.725, 11.93761
57579, -4.577344, 11.02509
57709, -4.478907, 10.13305
57893, -2.707031, 9.637951
58022, -2.657813, 9.110909
58208, -3.54375, 8.379505
58326, -3.199219, 7.75181
58511, -2.953125, 7.168063
58632, -3.445313, 6.460196
58820, -3.789844, 5.692673
58940, -4.282031, 4.816594
59126, -4.774219, 3.848185
59244, -5.069531, 2.821798
59368, -5.11875, 1.79543
59558, -4.429688, 0.9267919
59679, -4.823438, -0.05209482
59866, -3.494531, -0.7174987
59986, -3.642188, -1.449651
60174, -3.248437, -2.089493
60293, -3.15, -2.714999
60477, -3.297656, -3.37821
60602, -3.888281, -4.17813
60790, -2.854688, -4.723468
60913, -3.248437, -5.386531
61101, -3.839063, -6.169957
61223, -4.232813, -7.032624
61411, -4.478907, -7.935374
61532, -4.921875, -8.937354
61723, -4.232813, -9.767304
61843, -3.9375, -10.54223
62029, -4.134375, -11.37364
62152, -4.528125, -12.29469
62340, -3.9375, -13.06782
62468, -4.380468, -13.95937
62656, -3.445313, -14.6252
62785, -3.642188, -15.35951
62975, -2.854688, -15.9108
63108, -2.3625, -16.36473
63295, -2.165625, -16.79208
63421, -2.116406, -17.21316
63611, -2.460938, -17.71396
63735, -2.805469, -18.28853
63926, -2.017969, -18.67287
64052, -2.313281, -19.14541
64246, -2.707031, -19.697
64374, -2.559375, -20.20404
64566, -2.608594, -20.7268
64693, -2.3625, -21.19017
64888, -2.657813, -21.72865
65015, -2.903906, -22.31889
65212, -2.608594, -22.83377
65343, -2.264062, -23.27379
65535, -2.510156, -23.78147
65665, -2.657813, -24.31875
65857, -1.919531, -24.68451
65987, -1.96875, -25.07901
66178, -1.525781, -25.37312
66312, -1.624219, -25.70081
66502, -1.427344, -25.98139
66631, -1.132031, -26.19674
66826, -1.230469, -26.44481
66959, -1.230469, -26.69102
67153, -1.279687, -26.94817
67284, -1.279687, -27.20418
67477, -1.033594, -27.40481
67602, -1.033594, -27.61116
67728, -0.3445313, -27.65452
67919, -0.2460938, -27.70024
68050, -0.1476563, -27.726
68246, -0.0, -27.72223
68379, 0.0984375, -27.69887
68573, 0.2953125, -27.63476
68703, 0.4921875, -27.52895
68898, 0.6890625, -27.38598
69032, 0.8859375, -27.20162
69226, 1.230469, -26.94667
69358, 1.427344, -26.65366
69551, 1.722656, -26.30152
69681, 1.96875, -25.89834
69873, 2.264062, -25.43777
69999, 2.3625, -24.96117
70190, 2.313281, -24.49958
70320, 2.608594, -23.96722
70512, 2.854688, -23.38968
70642, 3.051562, -22.7719
70842, 2.903906, -22.19439
70970, 2.903906, -21.6138
71163, 3.199219, -20.96661
71298, 3.248437, -20.31479
71497, 3.592969, -19.58784
71631, 4.035937, -18.76458
71827, 3.494531, -18.07832
71963, 3.888281, -17.28759
72159, 4.035937, -16.47627
72294, 4.035937, -15.66886
72488, 4.085156, -14.85061
72620, 4.282031, -13.98705
72821, 4.035937, -13.18547
72955, 3.789844, -12.43649
73147, 3.888281, -11.65673
73278, 3.839063, -10.89057
73469, 3.691406, -10.15604
73601, 4.183594, -9.301953
73789, 3.592969, -8.597724
73920, 4.035937, -7.77542
74109, 4.035937, -6.967619
74233, 4.528125, -6.043448
74424, 4.528125, -5.137081
74550, 4.183594, -4.313178
74736, 4.33125, -3.443647
74862, 4.774219, -2.471949
75045, 4.971094, -1.471903
75171, 4.971094, -0.4773359
75356, 4.774219, 0.4724207
75482, 5.167969, 1.520409
75666, 4.577344, 2.42109
75786, 3.789844, 3.147367
75975, 3.789844, 3.904062
76099, 3.248437, 4.533001
76283, 3.839063, 5.315263
76402, 4.134375, 6.154773
76591, 3.888281, 6.926692
76710, 4.33125, 7.810029
76898, 4.626562, 8.743528
77021, 4.872656, 9.728029
77145, 4.971094, 10.72658
77331, 3.986719, 11.49872
77460, 4.33125, 12.37601
77644, 3.986719, 13.16479
77771, 3.445313, 13.83329
77963, 2.411719, 14.28897
78089, 2.559375, 14.80474
78278, 2.657813, 15.33897
78401, 3.002344, 15.95266
78592, 3.346875, 16.63127
78718, 3.888281, 17.42953
78839, 4.134375, 18.26722
79023, 3.592969, 18.97216
79147, 3.839063, 19.74847
79333, 3.642188, 20.47216
79460, 3.986719, 21.28189
79650, 3.642188, 22.00213
79782, 3.002344, 22.57927
79973, 1.771875, 22.90179
80097, 1.722656, 23.24251
80283, 1.230469, 23.47582
80406, 1.476563, 23.77975
80528, 1.673438, 24.12254
80718, 1.673438, 24.45756
80842, 1.870313, 24.83904
81034, 2.264062, 25.30205
81157, 2.264062, 25.75547
81343, 2.214844, 26.1972
81471, 2.460938, 26.69836
81666, 2.559375, 27.21303
81795, 2.411719, 27.69015
81990, 2.608594, 28.21649
82122, 2.75625, 28.77327
82319, 2.411719, 29.24739
82447, 2.460938, 29.7409
82641, 1.919531, 30.11146
82774, 1.96875, 30.5062
82966, 1.575, 30.81144
83098, 1.624219, 31.1375
83291, 0.984375, 31.31858
83418, 0.7875, 31.46779
83612, 0.8367188, 31.63602
83743, 0.8367188, 31.80342
83935, 0.7875, 31.95969
84067, 0.04921875, 31.94328
84259, -0.0, 31.941
84392, -0.04921875, 31.92927
84579, -0.0984375, 31.90824
84708, -0.196875, 31.86522
84897, -0.2953125, 31.8035
85023, -0.39375, 31.72092
85218, -0.590625, 31.59779
85343, -0.7382813, 31.44433
85474, -0.8367188, 31.27308
85661, -1.082813, 31.05008
85789, -1.279687, 30.78647
85975, -1.525781, 30.435596
97605, -2.75625, -19.91315
97732, -2.510156, -20.40641
97923, -2.460938, -20.89701
98051, -2.313281, -21.35419
98246, -2.608594, -21.883
98376, -2.460938, -22.37025
98572, -2.559375, -22.88433
98701, -2.411719, -23.36141
98894, -2.510156, -23.8657
99025, -2.707031, -24.41431
99219, -1.96875, -24.79016
99351, -2.017969, -25.1945
99544, -1.575, -25.49851
99676, -1.673438, -25.83607
99870, -1.771875, -26.193
100004, -1.230469, -26.4203
100201, -1.230469, -26.66566
100333, -1.230469, -26.91172
100530, -1.18125, -27.14676
100663, -0.6398437, -27.25546
100859, -0.590625, -27.37163
100993, -0.5414063, -27.47806
101190, -0.4429688, -27.56418
101318, -0.39375, -27.64097
101508, -0.2460938, -27.6864
101638, -0.1476563, -27.71212
101831, 0.04921875, -27.69723
101961, 0.196875, -27.65225
102156, 0.4429688, -27.55734
102288, 0.590625, -27.43358
102483, 0.8859375, -27.2489
102615, 1.082813, -27.02493
102810, 1.427344, -26.73064
102941, 1.624219, -26.39826
103136, 2.067187, -25.97362
103267, 2.313281, -25.5014
103462, 2.460938, -25.00522
103591, 2.510156, -24.50116
103782, 2.657813, -23.9658
103911, 3.002344, -23.35244
104038, 3.199219, -22.7046
104233, 2.854688, -22.14184
104363, 3.051562, -21.52486
104555, 3.445313, -20.82564
104685, 3.642188, -20.08953
104879, 3.642188, -19.3608
105012, 3.740625, -18.60914
105209, 3.740625, -17.86087
105344, 4.085156, -17.03179
105541, 3.986719, -16.23638
105676, 4.577344, -15.30036
105874, 3.9375, -14.5276
106009, 4.085156, -13.70625
106203, 3.986719, -12.91117
106334, 4.035937, -12.10235
106528, 3.248437, -11.47209
106657, 3.839063, -10.68384
106849, 3.494531, -9.992741
106978, 3.494531, -9.294291
107169, 3.888281, -8.506806
107300, 4.380468, -7.612308
107490, 4.134375, -6.790909
107616, 4.626562, -5.847684
107806, 4.872656, -4.866218
107929, 4.380468, -4.008494
108112, 4.282031, -3.155431
108239, 4.725, -2.194217
108426, 4.971094, -1.192989
108546, 5.11875, -0.1630812
108733, 4.626562, 0.7497959
108856, 4.921875, 1.744611
109039, 4.380468, 2.606891
109154, 4.134375, 3.422865
109341, 3.248437, 4.049386
109464, 3.691406, 4.803055
109647, 3.199219, 5.430588
109839, 3.839063, 6.21391
109958, 4.33125, 7.100516
110082, 4.478907, 8.003069
110270, 4.478907, 8.899127
110398, 4.725, 9.853127
110585, 4.528125, 10.75407
110710, 4.380468, 11.62433
110903, 4.085156, 12.43378
111022, 4.380468, 13.32112
111207, 3.100781, 13.90858
111339, 2.707031, 14.43406
111527, 2.165625, 14.8528
111651, 3.297656, 15.55436
111836, 3.15, 16.18226
111963, 3.691406, 16.94048
112150, 4.035937, 17.75737
112270, 4.282031, 18.62391
112459, 3.839063, 19.38089
112586, 3.691406, 20.11302
112713, 4.183594, 20.96761
112904, 3.839063, 21.72752
113030, 3.789844, 22.48318
113224, 1.722656, 22.77644
113350, 1.525781, 23.07121
113544, 1.821094, 23.44236
113666, 1.870313, 23.81874
113853, 1.427344, 24.093
113979, 1.673438, 24.43621
114166, 2.017969, 24.84903
114291, 2.264062, 25.31158
114483, 2.3625, 25.78694
114612, 2.3625, 26.25961
114807, 2.3625, 26.73211
114939, 2.608594, 27.26269
115131, 2.3625, 27.72939
115256, 2.559375, 28.24827
115448, 2.559375, 28.76042
115582, 2.707031, 29.30708
115770, 2.313281, 29.75995
115901, 1.96875, 30.14065
116095, 1.821094, 30.50072
116219, 1.476563, 30.78273
116414, 1.525781, 31.08858
116545, 0.9351563, 31.2544
116740, 0.9351563, 31.4406
116871, 0.9351563, 31.62759
117066, 0.984375, 31.82567
117198, 0.9351563, 32.01101
117390, -0.0984375, 31.96541
117521, -0.0984375, 31.94423
117709, -0.196875, 31.90229
117838, -0.196875, 31.86277
118031, -0.2953125, 31.80124
118162, -0.39375, 31.71881
118351, -0.5414063, 31.60665
118482, -0.6398437, 31.47491
118670, -0.8367188, 31.30237
118793, -0.984375, 31.09958
118984, -1.18125, 30.85812
119110, -1.328906, 30.58652
119303, -1.624219, 30.2541
119432, -1.821094, 29.88231
119621, -1.624219, 29.56218
119752, -1.132031, 29.35375
119877, -1.378125, 29.07001
120068, -1.378125, 28.79406
120195, -1.673438, 28.44841
120382, -1.771875, 28.09107
120512, -1.96875, 27.69001
120703, -2.3625, 27.20732
120831, -2.510156, 26.69922
121028, -2.608594, 26.17486
121158, -2.953125, 25.5716
121349, -2.805469, 25.01369
121479, -2.411719, 24.54591
121669, -2.805469, 23.97546
121795, -3.15, 23.33214
121993, -3.445313, 22.6354
122119, -3.839063, 21.85243
122248, -4.282031, 20.97897
122445, -4.33125, 20.11085
122578, -4.725, 19.15178
122776, -4.774219, 18.19519
122909, -4.626562, 17.27498
123106, -2.953125, 16.72558
123240, -3.199219, 16.07938
123432, -3.789844, 15.30639
123558, -3.839063, 14.53587
123753, -3.789844, 13.77901
123883, -4.134375, 12.93962
124076, -4.675781, 11.99056
124208, -5.167969, 10.93859
124397, -3.445313, 10.29252
124521, -3.54375, 9.582625
124715, -3.199219, 8.951266
124837, -2.411719, 8.499741
125020, -2.805469, 7.929621
125143, -2.854688, 7.356256
125331, -3.396094, 6.663195
125457, -3.9375, 5.854665
125648, -4.478907, 4.944436
125774, -5.069531, 3.907454
125956, -4.872656, 2.937116
126084, -5.315625, 1.857827
126268, -4.429688, 0.9942957
126389, -5.020312, -0.03128409
126577, -4.183594, -0.8475271
126695, -3.986719, -1.635834
126881, -3.100781, -2.232781
127005, -3.494531, -2.94531
127191, -3.54375, -3.655879
127314, -3.642188, -4.388185
127503, -3.346875, -5.050182
127622, -3.54375, -5.766223
127806, -4.085156, -6.597659
127930, -4.626562, -7.544194
128116, -4.577344, -8.459263
128237, -4.478907, -9.351203
128427, -3.494531, -10.02522
128550, -3.9375, -10.82824
128737, -4.085156, -11.64966
128863, -4.085156, -12.46696
129050, -4.035937, -13.27289
129179, -3.642188, -13.98688
129371, -3.691406, -14.72581
129497, -4.232813, -15.59277
129693, -2.805469, -16.11984
129820, -2.707031, -16.65555
130016, -2.510156, -17.15256
130143, -2.3625, -17.61925
130337, -2.608594, -18.14683
130462, -2.313281, -18.59881
130652, -2.214844, -19.03886
130781, -2.3625, -19.51659
130974, -2.3625, -19.98929
131107, -2.707031, -20.54302
131297, -2.707031, -21.08492
131430, -2.411719, -21.55682
131620, -2.3625, -22.02765
131751, -2.510156, -22.5349
131943, -2.608594, -23.05929
132074, -2.411719, -23.5347
132266, -2.510156, -24.03892
132396, -1.870313, -24.38992
132588, -1.919531, -24.77414
132722, -2.067187, -25.19279
132911, -1.624219, -25.5066
133042, -1.722656, -25.85402
133238, -1.378125, -26.12127
133372, -1.230469, -26.36169
133568, -1.279687, -26.61862
133699, -1.279687, -26.87461
133891, -1.279687, -27.13055
134021, -0.8367188, -27.28196
134215, -0.7382813, -27.42653
134346, -0.39375, -27.49271
134540, -0.3445313, -27.5599
134670, -0.2460938, -27.60548
134861, -0.0984375, -27.62131
134995, -0.0, -27.61763
135189, 0.196875, -27.57321
135321, 0.3445313, -27.49878
135518, 0.590625, -27.3744
135646, 0.7875, -27.20935
135838, 1.033594, -26.99618
135967, 1.279687, -26.73082
136162, 1.624219, -26.39716
136294, 1.821094, -26.02535
136490, 2.214844, -25.57248
136625, 2.313281, -25.1058
136821, 2.264062, -24.65404
136955, 2.559375, -24.13182
137149, 2.75625, -23.57532
137285, 3.002344, -22.96595
137483, 3.15, -22.33204
137616, 3.297656, -21.66705
137815, 3.002344, -21.07351
137950, 3.15, -20.43869
138145, 3.54375, -19.7201
138277, 3.9375, -18.91787
138478, 3.888281, -18.14083
138612, 3.839063, -17.37478
138809, 4.035937, -16.56284
138943, 4.380468, -15.67443
139145, 3.9375, -14.89701
139282, 4.134375, -14.06386
139477, 4.232813, -13.21464
139611, 4.478907, -12.30997
139803, 3.740625, -11.57987
139935, 3.396094, -10.91408
140128, 3.642188, -10.18008
140258, 3.789844, -9.416394
140451, 3.642188, -8.691404
140579, 4.183594, -7.834977
140767, 3.9375, -7.052928
140888, 4.33125, -6.171748
141077, 4.380468, -5.293801
141199, 4.183594, -4.464544
141388, 4.035937, -3.661427
141516, 4.577344, -2.726286
141699, 4.823438, -1.754335
141820, 5.266406, -0.683566
142003, 5.11875, 0.3370301
142126, 5.167969, 1.372299
142309, 4.774219, 2.316848
142433, 4.577344, 3.224236
142616, 2.903906, 3.761094
142740, 3.396094, 4.456436
142922, 3.642188, 5.191989
143048, 3.9375, 5.990934
143239, 3.789844, 6.745634
143362, 4.134375, 7.585366
143550, 4.528125, 8.50156
143675, 4.872656, 9.489783
143863, 4.774219, 10.44267
143989, 4.725, 11.38572
144180, 3.9375, 12.15335
144300, 3.986719, 12.95138
144485, 3.002344, 13.52636
144616, 2.460938, 13.99746
144807, 2.559375, 14.51096
144934, 2.657813, 15.04626
145123, 3.396094, 15.74438
145244, 3.9375, 16.55403
145436, 3.789844, 17.30919
145565, 4.33125, 18.19504
145752, 3.9375, 18.9732
145876, 4.232813, 19.83039
146061, 4.035937, 20.63293
146187, 4.232813, 21.48657
146377, 3.297656, 22.12265
146510, 2.657813, 22.63019
146699, 2.411719, 23.10535
146831, 2.657813, 23.64536
147026, 1.378125, 23.88994
147149, 1.624219, 24.22235
147334, 1.919531, 24.61422
147463, 1.771875, 24.96367
147585, 1.771875, 25.31774
147777, 2.067187, 25.73852
147902, 2.264062, 26.19917
148097, 2.313281, 26.66335
148223, 2.3625, 27.13778
148415, 2.510156, 27.64356
148543, 2.559375, 28.15747
148732, 2.559375, 28.66943
148867, 2.608594, 29.19288
148994, 2.313281, 29.64478
149184, 1.96875, 30.02939
149311, 1.919531, 30.41094
149501, 1.378125, 30.67272
149628, 1.476563, 30.97085
149822, 0.9351563, 31.14452
149952, 0.984375, 31.3424
150142, 0.6890625, 31.47276
150267, 0.7382813, 31.62181
150459, 0.7382813, 31.76952
150588, 0.7382813, 31.91718
150777, -0.0, 31.89843
150906, -0.0, 31.89734
151096, -0.04921875, 31.88621
151293, -0.1476563, 31.85424
151416, -0.2460938, 31.80111
151542, -0.2953125, 31.73996
151729, -0.4429688, 31.64752
151855, -0.5414063, 31.53531
152042, -0.7382813, 31.38244
152168, -0.8859375, 31.19947
152357, -1.132031, 30.96659
152485, -1.279687, 30.7048
152671, -1.575, 30.38198
152801, -1.771875, 30.02002
152996, -1.624219, 29.69852
153128, -1.821094, 29.32741
153322, -1.328906, 29.07348
153449, -1.427344, 28.78505
153638, -1.821094, 28.41076
153770, -2.067187, 27.98789
153965, -2.116406, 27.56303
154092, -2.313281, 27.09299
154218, -2.559375, 26.57149
154417, -2.75625, 26.01511
154551, -2.04631
165760, -1.771875, -24.38505
165890, -1.919531, -24.77337
166083, -1.919531, -25.15746
166216, -1.575, -25.46025
166410, -1.624219, -25.78583
166540, -1.722656, -26.13397
166732, -1.18125, -26.35683
